Purchase_ID,Customer_ID,Amount
4342,148,9737.28
4343,199,2862.38
4344,148,8984.84
4345,143,9127.62
4346,76,1795.89
4347,165,9678.21
4348,61,2975.08
4349,192,2784.38
4350,70,4433.68
4351,87,6873.16
4352,73,6485.88
4353,68,1732.1
4354,114,105.19
4355,32,1231.12
4356,106,8337.94
4357,175,8257.1
4358,12,7332.05
4359,88,6000.43
4360,184,1743.88
4361,56,8969.5
4362,12,2130.82
4363,164,4390.58
4364,191,5578.54
4365,126,6540.02
4366,84,3179.33
4367,11,3285.07
4368,1,9248.29
4369,22,7186.88
4370,1,9585.55
4371,100,4832.66
4372,128,7234.4
4373,94,9758.98
4374,6,4489.96
4375,172,919.72
4376,124,5693.39
4377,113,2401.15
4378,9,1673.7
4379,173,4732.03
4380,157,2276.6
4381,135,7379.96
4382,135,7877.23
4383,3,5419.91
4384,51,3215.09
4385,53,4755.37
4386,39,7803.77
4387,194,346.38
4388,85,6390.77
4389,91,9466.42
4390,140,5078.44
4391,40,6117.26
4392,174,6873.31
4393,51,8044.24
4394,89,2191.67
4395,120,3643.01
4396,162,248.91
4397,178,8047.18
4398,30,2549.25
4399,49,3131.98
4400,108,8262.87
4401,55,5294.06
4402,104,7104.16
4403,180,8061.37
4404,97,1035.84
4405,165,4601.13
4406,190,4980.99
4407,18,3131.24
4408,119,9224.23
4409,173,2253.26
4410,41,6940.29
4411,111,359.18
4412,106,1468.98
4413,172,7335.04
4414,192,5995.41
4415,161,6977.13
4416,32,6269.92
4417,100,5495.3
4418,166,8720.47
4419,85,8694.17
4420,119,2866.16
4421,85,8716.98
4422,179,7022.69
4423,140,8719.2
4424,44,5365.03
4425,200,6397.46
4426,66,609.93
4427,6,6537.49
4428,84,1209
4429,156,793.94
4430,154,8466.31
4431,38,7200.73
4432,66,1198.92
4433,118,1692.9
4434,193,8586
4435,161,5575.41
4436,173,5943.48
4437,133,7053.28
4438,186,7806.42
4439,115,1065.22
4440,128,7700.88
4441,103,5588.62
4442,135,1964.63
4443,188,3498.21
4444,55,6481.6
4445,118,842.42
4446,87,607.93
4447,180,3413.73
4448,146,786.87
4449,76,2234.36
4450,108,9178.07
4451,22,1051.46
4452,148,1777.93
4453,10,8766.15
4454,76,5532.94
4455,85,4588.34
4456,62,3538.92
4457,193,2405.15
4458,55,1615.38
4459,179,5059.9
4460,11,6058.47
4461,57,5524.08
4462,147,8439.53
4463,47,9605.04
4464,46,2065.8
4465,143,4144.48
4466,129,9997.27
4467,121,2671.95
4468,123,5777.34
4469,191,3559.78
4470,40,7969.08
4471,193,7999.85
4472,96,7016.39
4473,173,2309.44
4474,62,8756.85
4475,164,5032.25
4476,107,1634.05
4477,43,8889.17
4478,74,5169.65
4479,185,1811.77
4480,32,552.01
4481,117,9470.61
4482,98,3388.08
4483,145,868.14
4484,7,8602.39
4485,83,4459.69
4486,115,7461.2
4487,126,9665.64
4488,150,6562.72
4489,100,8116.63
4490,53,8978.97
4491,149,1522.17
4492,23,5667.63
4493,40,1126.12
4494,163,931.82
4495,200,3210.81
4496,27,6452.18
4497,40,1412.51
4498,55,7010.87
4499,148,4701.75
4500,153,7180.89
4501,154,2487.62
4502,70,8204.4
4503,115,2914.77
4504,25,6859.17
4505,168,4956.73
4506,68,1813.8
4507,15,6524.13
4508,185,6404.93
4509,50,7656.75
4510,75,4652.76
4511,33,9694.09
4512,129,6144.06
4513,37,182.35
4514,95,1170.61
4515,25,3513.81
4516,103,6341.2
4517,146,1943.11
4518,59,3652.78
4519,109,4129.15
4520,25,4900.93
4521,90,7036.45
4522,82,361.51
4523,117,6648.69
4524,36,3265.39
4525,167,5763.66
4526,24,6646.85
4527,30,9185.31
4528,47,126.14
4529,88,2249.73
4530,125,8001.57
4531,160,4931.79
4532,83,9517.03
4533,200,2151.04
4534,177,4943.45
4535,94,2586.71
4536,91,9535
4537,111,2856.17
4538,129,7616.56
4539,132,7298.64
4540,31,9864.17
4541,29,6321.64
4542,75,1397.01
4543,86,3706.29
4544,76,7914.04
4545,88,7077.06
4546,120,8244.11
4547,40,4536.14
4548,47,8742.25
4549,194,424.2
4550,21,2965.78
4551,126,9885.23
4552,118,7787.11
4553,142,576.72
4554,183,2492.4
4555,23,9283.69
4556,77,5778.03
4557,188,3412.72
4558,5,3259.73
4559,195,2866.94
4560,120,7623.81
4561,27,9679.43
4562,58,1490.2
4563,34,3457.16
4564,3,2443.34
4565,47,4209.42
4566,109,6266.03
4567,19,5393.76
4568,78,5180.28
4569,157,3290.92
4570,77,2884.17
4571,51,3364.47
4572,15,3371.27
4573,144,3385.18
4574,18,653.75
4575,139,1502.8
4576,24,8958.77
4577,39,4487.2
4578,76,7860.78
4579,127,2332.74
4580,1,4931.86
4581,4,5363.17
4582,91,1278.28
4583,53,5749.23
4584,196,7283.49
4585,51,1774.82
4586,142,9699.6
4587,61,1980.45
4588,19,757.53
4589,139,3446.45
4590,73,9973.94
4591,92,6564.9
4592,171,364.03
4593,36,2954.03
4594,135,949.24
4595,135,444.51
4596,127,5683.75
4597,173,7906.21
4598,49,8009.83
4599,113,8281.73
4600,113,2322.35
4601,177,4856.39
4602,35,5351.94
4603,92,7616.74
4604,57,7949.55
4605,69,204.1
4606,85,4954.85
4607,172,8802.66
4608,134,1611.28
4609,83,2236.28
4610,88,6452.03
4611,169,1351.19
4612,181,5729.9
4613,149,2394.07
4614,195,2470.43
4615,133,7886.24
4616,70,4091.42
4617,118,5726.64
4618,8,7892.82
4619,110,8455.28
4620,60,6592.09
4621,27,4907.64
4622,26,7451.65
4623,106,6461.97
4624,195,2609.4
4625,114,1095.45
4626,50,7350.64
4627,140,4242.05
4628,11,9164.38
4629,189,4293.1
4630,105,5465.93
4631,139,5350.48
4632,85,1180.77
4633,88,4909.11
4634,66,8029.87
4635,5,1299.53
4636,183,9904.38
4637,64,9974.96
4638,188,4831.37
4639,187,7062.88
4640,109,7786.64
4641,18,9073.88
4642,149,3564.71
4643,29,8422.23
4644,144,9603.31
4645,43,9477.72
4646,83,4478.31
4647,154,8150.89
4648,141,4890.5
4649,15,3603.47
4650,149,1817.46
4651,20,4232.96
4652,151,5985.02
4653,118,8219.18
4654,118,2709.37
4655,132,4515.98
4656,79,1609.86
4657,46,7191.91
4658,162,8507.94
4659,50,2065.52
4660,33,1657.95
4661,52,5356.23
4662,78,7696.73
4663,90,6404.82
4664,94,6630.51
4665,169,9428.19
4666,51,5570.75
4667,154,4401.71
4668,77,1461.05
4669,134,8696.62
4670,53,2826.31
4671,162,991.72
4672,5,1446.69
4673,69,7362.98
4674,25,284.12
4675,53,4844.89
4676,82,8564.01
4677,60,3558.12
4678,163,8931.3
4679,69,370.99
4680,117,6493.17
4681,116,2799.74
4682,49,2091.28
4683,85,3857.1
4684,2,5897.53
4685,12,233.58
4686,65,1840.89
4687,13,7018.48
4688,153,3815.03
4689,38,4245.44
4690,15,9954.06
4691,163,1885.6
4692,182,8381.07
4693,33,2603.56
4694,9,1423.39
4695,134,3192.56
4696,91,5088.48
4697,158,4709.16
4698,182,9961.51
4699,114,2475.57
4700,122,4211.01
4701,27,221
4702,107,2525.75
4703,139,8262.42
4704,51,4726.66
4705,177,4669.3
4706,109,2777.44
4707,138,1388.19
4708,91,6646.18
4709,61,8189.17
4710,151,7108.14
4711,63,5254.37
4712,13,6604.79
4713,156,1215.64
4714,38,949.07
4715,77,5932.09
4716,112,4553.66
4717,137,5427.37
4718,107,5482.45
4719,117,6309.05
4720,172,9682.16
4721,46,9534.06
4722,78,6458.29
4723,168,5527.95
4724,59,4401.53
4725,177,4087.76
4726,165,6499.15
4727,16,4116.43
4728,71,9495.28
4729,156,3447.1
4730,93,7523.82
4731,171,2945.88
4732,113,8210.11
4733,73,7630.22
4734,50,8829.38
4735,130,7919.2
4736,73,3477.37
4737,123,7457.88
4738,167,4323.02
4739,131,8796.28
4740,109,7524.79
4741,97,7134.45
4742,91,8641.98
4743,155,2322.63
4744,8,7758.12
4745,142,9556.41
4746,123,448.4
4747,179,244.23
4748,96,6614.73
4749,1,8201.71
4750,108,4664.11
4751,81,1245.22
4752,63,7221.04
4753,137,9795.15
4754,62,9945.12
4755,98,7866.38
4756,58,5839.23
4757,183,9628.55
4758,96,970.1
4759,17,3591.75
4760,48,4281.09
4761,59,2013.35
4762,51,3572.46
4763,45,9785.07
4764,157,1263.26
4765,18,6904.8
4766,149,2726.16
4767,21,1127.66
4768,46,5821.68
4769,174,5316.89
4770,56,630.72
4771,12,780.95
4772,67,6839.42
4773,30,4971.72
4774,146,8081.64
4775,182,2334.95
4776,196,8342.78
4777,43,2899.1
4778,190,1307.65
4779,164,3679.69
4780,188,6654.58
4781,56,1660.84
4782,190,8078.32
4783,170,3521.25
4784,188,3830.56
4785,93,7486.33
4786,28,8780.35
4787,90,5073.31
4788,8,4981.22
4789,101,7444.96
4790,175,8682.05
4791,144,8717.47
4792,121,2017.39
4793,29,2044.25
4794,23,5816.34
4795,119,7739.54
4796,112,1763.63
4797,130,9304.57
4798,134,217.42
4799,78,4487.6
4800,183,9609.61
4801,22,6882.59
4802,57,8222.51
4803,192,7827.51
4804,164,5015.32
4805,23,4977.59
4806,96,2932.25
4807,44,1344.67
4808,182,9502.61
4809,85,9753.71
4810,131,5091.91
4811,46,6102.29
4812,31,3005.61
4813,175,857.3
4814,63,6162.02
4815,67,5275.09
4816,63,246.94
4817,44,9887.39
4818,28,8955.06
4819,1,4224.77
4820,178,9907.18
4821,60,808.29
4822,93,9786.37
4823,98,5396.59
4824,125,6355.91
4825,159,8690.56
4826,8,9872.59
4827,155,6515.81
4828,61,2114
4829,39,3631.63
4830,63,2286.69
4831,186,6434.93
4832,74,2245.45
4833,13,9423.33
4834,3,525.9
4835,106,4716.53
4836,130,9348.6
4837,54,9109.08
4838,88,346.14
4839,19,9708.29
4840,16,6136.63
4841,97,5728.04
4842,27,4383.2
4843,72,1606.98
4844,141,5626.99
4845,117,814.44
4846,45,1569.68
4847,158,2543.38
4848,60,4138.37
4849,185,1073.65
4850,23,6241.07
4851,148,7543.65
4852,155,4483.58
4853,162,6603.17
4854,159,4808.34
4855,181,6566.42
4856,176,7443.79
4857,193,7809.92
4858,119,8799.82
4859,3,4087.76
4860,92,1726.25
4861,65,6369.11
4862,200,3492.22
4863,90,4425.49
4864,153,4219.47
4865,92,2588.87
4866,68,9176.79
4867,46,241.55
4868,151,5407.47
4869,113,327.08
4870,95,5956.08
4871,196,7905.78
4872,24,4347.29
4873,126,1160.75
4874,197,1314.63
4875,137,273.05
4876,143,9466.01
4877,29,3299.5
4878,67,8006.59
4879,37,8172.15
4880,78,8357.94
4881,182,656.76
4882,148,6398.03
4883,115,7447.09
4884,69,4142.1
4885,26,1905.09
4886,48,8954.39
4887,42,1936.79
4888,156,5299.48
4889,88,2536.09
4890,198,1871.25
4891,198,1486.74
4892,200,8638.7
4893,84,9012.59
4894,121,5970.29
4895,93,3236.7
4896,37,7178.86
4897,99,1813.09
4898,127,969.52
4899,172,9332.23
4900,157,5510.37
4901,111,2783.36
4902,92,2259.27
4903,189,3005.82
4904,123,5251.84
4905,149,5309.16
4906,57,7020.31
4907,19,6917.46
4908,100,8271.28
4909,119,1570.6
4910,89,3727.19
4911,92,5672.17
4912,49,5731.68
4913,161,1557.22
4914,113,2680
4915,193,2306.81
4916,166,618.46
4917,32,5832
4918,75,4023.28
4919,61,483.07
4920,177,2577.88
4921,198,2946.97
4922,177,753.74
4923,199,9788.16
4924,179,3061.3
4925,122,4319.44
4926,104,3549.28
4927,138,8497.09
4928,75,2506.73
4929,28,9876.32
4930,2,6616.08
4931,29,8307.87
4932,166,4548.98
4933,42,6345.39
4934,109,6484.67
4935,86,7241.07
4936,180,2816.23
4937,89,2288.29
4938,181,4420.87
4939,140,1258.39
4940,179,6079.72
4941,79,5786.59
4942,189,1282.34
4943,12,9207.03
4944,66,1552.95
4945,48,6128.83
4946,63,8700.88
4947,96,9156.21
4948,12,261.39
4949,24,7423.88
4950,156,7401.75
4951,139,5048.36
4952,91,1120.65
4953,7,4441.12
4954,84,5819.1
4955,100,3671.49
4956,146,2816.15
4957,81,7735.95
4958,84,7609.16
4959,132,7271.51
4960,33,8162.27
4961,183,5308.7
4962,93,7828.95
4963,52,860.78
4964,103,8252.12
4965,157,6566.8
4966,57,7097.44
4967,51,2558.66
4968,91,6830.5
4969,40,3796.41
4970,91,1712.86
4971,87,1638.61
4972,93,4236.55
4973,112,7850.32
4974,82,2126.77
4975,123,9682.95
4976,30,1310.03
4977,184,3425.95
4978,64,834.05
4979,88,2142.36
4980,177,3833.77
4981,58,9254.51
4982,36,4789.49
4983,199,8016.61
4984,169,9665.56
4985,9,4459.82
4986,71,5248.22
4987,155,9863.38
4988,65,5319.39
4989,132,1827.19
4990,179,120.97
4991,109,864.28
4992,88,7193.49
4993,176,7382.36
4994,106,1346.61
4995,179,3177.09
4996,167,4714.74
4997,28,6685.52
4998,98,8101.2
4999,21,8710.26
5000,115,8870.52
5001,7,2919.12
5002,88,4914.29
5003,117,8073.1
5004,86,9670.4
5005,186,7047.12
5006,148,148.46
5007,181,1261.8
5008,122,3775.53
5009,176,3964.49
5010,134,7875.46
5011,152,986.17
5012,157,3528.11
5013,103,5787.25
5014,133,9891.77
5015,184,7741.94
5016,200,5913.65
5017,44,5703.79
5018,153,1584.01
5019,72,8237.57
5020,115,721.74
5021,177,8904.13
5022,156,5575.9
5023,92,7626.45
5024,19,3412.25
5025,164,1096.85
5026,60,1461.34
5027,158,8208.1
5028,71,1874.04
5029,143,791.12
5030,186,4253.11
5031,149,3747.73
5032,179,7177.66
5033,84,1185.79
5034,136,1320.95
5035,35,6026.6
5036,140,8642.36
5037,18,7869.34
5038,167,5078.44
5039,171,1685.44
5040,146,9723.21
5041,36,3934.52
5042,15,4170.98
5043,52,7825.77
5044,16,7679.87
5045,32,941.62
5046,21,4041.31
5047,36,6841.58
5048,34,975.36
5049,89,6100.09
5050,96,9095.46
5051,103,3680.57
5052,6,5405.9
5053,125,2364.89
5054,37,2841.16
5055,74,4228.96
5056,169,1831.23
5057,60,7532.84
5058,18,857.39
5059,179,2026.95
5060,30,7801.92
5061,196,7101.95
5062,171,6436.88
5063,162,2040.71
5064,194,2681.16
5065,152,2237.45
5066,43,6596.32
5067,23,5614.48
5068,156,2773.61
5069,26,5909.71
5070,143,3622.35
5071,103,4841.42
5072,156,6158.09
5073,117,7072.99
5074,97,1795.92
5075,79,3438.6
5076,104,6882.35
5077,66,5760.91
5078,168,6934.29
5079,172,9950.59
5080,170,3109.64
5081,152,2749.44
5082,79,6322.42
5083,23,4882.33
5084,194,4755.6
5085,193,4980.71
5086,122,5093.73
5087,68,4903.42
5088,196,1841.85
5089,173,5631.77
5090,198,8829.16
5091,66,6583.78
5092,29,6546.62
5093,128,4236.32
5094,79,5698.79
5095,153,3413.55
5096,169,5605.63
5097,1,836.3
5098,55,6779.42
5099,30,5832.9
5100,51,2485.59
5101,180,9593.64
5102,53,3788.05
5103,39,4348.19
5104,28,887.86
5105,107,6868.72
5106,49,6319.01
5107,59,2486.91
5108,124,1464.79
5109,33,6453.81
5110,133,1901.48
5111,2,9199.11
5112,48,9197.97
5113,141,2601.38
5114,69,149.73
5115,80,1521.07
5116,38,2770.98
5117,138,6582.06
5118,157,319.13
5119,62,7406.26
5120,169,5605.14
5121,156,7784.68
5122,200,2475.79
5123,146,8020.69
5124,154,4568.05
5125,110,3275.57
5126,157,980.06
5127,10,9323.18
5128,56,9809.01
5129,99,8488.16
5130,22,5843.55
5131,3,1942.82
5132,39,4870.16
5133,51,2452.17
5134,100,4217.09
5135,119,3320.34
5136,156,1488.6
5137,17,2222.35
5138,8,8391.35
5139,127,4673.45
5140,155,8979.38
5141,42,1452.72
5142,48,2925.37
5143,87,645.42
5144,140,6872.87
5145,104,2746.55
5146,42,4269.81
5147,147,7243.57
5148,70,6807.12
5149,178,532.18
5150,67,171.68
5151,179,1067.85
5152,68,4899.22
5153,153,5089.15
5154,29,1823.91
5155,180,1179.54
5156,184,9295.98
5157,178,5463.99
5158,194,6175
5159,93,2490.83
5160,59,2174.91
5161,89,5283.77
5162,42,3812.19
5163,121,3534.67
5164,110,5508.35
5165,51,4036.75
5166,76,8972.32
5167,130,1428.21
5168,81,9768.34
5169,184,288.97
5170,46,2165.87
5171,128,5197.66
5172,49,5374.89
5173,69,3941.65
5174,47,6466.14
5175,43,590.94
5176,8,3653.29
5177,139,8159.83
5178,63,5847.37
5179,147,6023.25
5180,64,433.29
5181,1,8997.07
5182,122,2389.58
5183,116,2025.63
5184,140,5633.87
5185,34,7199.88
5186,188,7073.69
5187,42,6000.89
5188,86,5089.98
5189,127,8707.93
5190,98,6413.96
5191,160,1308.32
5192,57,3956.2
5193,123,1313.22
5194,142,2594.74
5195,119,573.29
5196,53,1867.76
5197,28,9452.39
5198,20,7599.48
5199,180,1786.61
5200,107,8606.56
5201,61,4154.94
5202,20,6075.94
5203,41,6253.07
5204,147,691.38
5205,167,2473.5
5206,94,3203.88
5207,26,230.52
5208,141,8156.84
5209,96,6359.09
5210,141,5147.72
5211,140,5244.76
5212,94,5283.06
5213,196,7589.98
5214,63,3758.24
5215,165,9165.7
5216,183,638.01
5217,14,7055.3
5218,150,2279.57
5219,119,7896.23
5220,63,3051.68
5221,176,2636.17
5222,64,5538.85
5223,67,7446.18
5224,8,2308.68
5225,1,2964.27
5226,140,6650.71
5227,93,8592.78
5228,118,6328.06
5229,40,4995.55
5230,42,7441.19
5231,132,4066.25
5232,180,4783.66
5233,8,1072.75
5234,66,8596.02
5235,154,8581.79
5236,152,7033.32
5237,142,781.58
5238,160,4139.78
5239,10,9022.61
5240,172,189.99
5241,148,5128.5
5242,146,4541.89
5243,22,2643.49
5244,153,2180.2
5245,65,4592.43
5246,144,4168.05
5247,89,1057.71
5248,68,3374.45
5249,197,5290.47
5250,101,1294.79
5251,7,621.47
5252,155,9880.83
5253,12,837.41
5254,113,7754.75
5255,102,8800.44
5256,153,8733.64
5257,193,6999.05
5258,159,1487.94
5259,68,2837.36
5260,177,306.41
5261,159,2612.67
5262,161,8381.62
5263,12,5201.75
5264,166,3025.58
5265,137,4864.19
5266,44,4887.87
5267,129,609.59
5268,71,8143.58
5269,158,9231.87
5270,81,7687.22
5271,58,758.08
5272,158,8460.22
5273,56,8398.5
5274,140,5361.74
5275,118,2542.09
5276,136,6978.33
5277,55,7941.43
5278,45,830.21
5279,31,1084.67
5280,10,784.15
5281,37,7824.61
5282,62,3260.79
5283,120,9782.56
5284,100,410.3
5285,133,5982.98
5286,95,7786.39
5287,184,4918.47
5288,75,9396.93
5289,109,8844.69
5290,189,8582.87
5291,146,8136.87
5292,169,308.73
5293,91,2085.49
5294,37,6372.83
5295,146,4776.69
5296,106,1524.73
5297,146,9184.93
5298,78,8852.59
5299,84,5680.84
5300,154,2622.51
5301,70,6503.53
5302,2,1122.07
5303,153,9348.06
5304,161,8253.28
5305,99,5228.91
5306,197,890.12
5307,47,7001.45
5308,156,3282.06
5309,124,4767.65
5310,138,3732.41
5311,154,7949.29
5312,56,9562.63
5313,199,7882.11
5314,148,1936.43
5315,184,3252.28
5316,152,2526.74
5317,173,4557.67
5318,98,2005.62
5319,48,6370.17
5320,12,3407.05
5321,157,2623.4
5322,150,761.75
5323,108,3460.86
5324,55,5913.09
5325,146,2358.63
5326,146,1863.26
5327,42,5485.06
5328,56,9893.51
5329,3,2891.33
5330,60,2991.7
5331,101,8659.17
5332,73,4563.2
5333,142,2624.36
5334,170,4632.48
5335,127,3766.01
5336,103,8022.49
5337,23,5320.28
5338,31,886.65
5339,10,1440.96
5340,111,838.98
5341,197,9558.97
5342,122,4327.23
5343,162,5514.11
5344,154,214.24
5345,175,8129.1
5346,8,5894.07
5347,124,8720.75
5348,58,5538.14
5349,94,4271.28
5350,182,6930.3
5351,150,260.7
5352,4,8093.23
5353,96,9396.16
5354,78,6439.24
5355,67,9000.35
5356,148,9869.25
5357,134,2018.29
5358,19,6363.94
5359,18,2749.67
5360,77,5007.4
5361,41,838.83
5362,14,1950.6
5363,45,7288.89
5364,14,6280.23
5365,113,9148.21
5366,133,3553.75
5367,61,4125.82
5368,28,8569.54
5369,135,9218.11
5370,195,3991.26
5371,75,3919.27
5372,191,2107.73
5373,171,985.93
5374,189,1649.82
5375,141,4048.65
5376,31,6137.93
5377,23,6772.18
5378,147,9390
5379,130,8819.86
5380,183,7985.76
5381,112,6548.32
5382,6,1750.33
5383,143,3962.27
5384,114,2413.89
5385,88,6315.77
5386,93,7407.31
5387,135,3301.74
5388,90,3909.65
5389,48,1203.53
5390,70,6064.11
5391,103,5794.47
5392,114,6963.53
5393,197,5216.52
5394,156,2650.52
5395,23,5295.48
5396,184,2289.42
5397,68,4950.37
5398,69,2097.57
5399,61,7579.98
5400,99,3769.11
5401,38,7842.76
5402,114,1846.93
5403,16,6248.85
5404,97,3586.77
5405,2,5559.84
5406,24,5603.93
5407,50,9028.46
5408,159,8755.56
5409,108,486.73
5410,57,2154.57
5411,188,6933.37
5412,91,3725.97
5413,13,4873.42
5414,62,4980.68
5415,129,8032.12
5416,51,5655.4
5417,54,5688.77
5418,106,6750.44
5419,171,7070.25
5420,23,9962.42
5421,126,3443.01
5422,126,477.15
5423,65,8334.36
5424,157,7975.25
5425,58,7735.57
5426,43,5871.88
5427,84,1703.65
5428,121,1466.2
5429,195,4179.08
5430,11,1383.01
5431,71,5108.04
5432,83,8016.23
5433,132,6542.42
5434,185,1449.2
5435,45,6040.42
5436,176,2424.35
5437,129,6815.09
5438,163,9296.83
5439,180,7189.27
5440,111,7820.61
5441,26,6115.65
5442,120,6430.94
5443,129,4559.5
5444,153,9613.77
5445,155,5925.13
5446,184,4509.33
5447,96,9549.74
5448,187,3615.35
5449,1,5319.86
5450,15,2459.16
5451,7,8219.44
5452,36,2114.76
5453,91,3270.19
5454,194,1598.1
5455,178,3227.45
5456,39,7391.04
5457,185,394.42
5458,66,1211.94
5459,122,3064.65
5460,16,9382.44
5461,104,5666.27
5462,30,118.98
5463,110,2663.45
5464,139,8890.48
5465,59,4608.18
5466,110,9421.9
5467,72,7807.19
5468,99,4159.5
5469,164,8673.4
5470,69,6187.11
5471,70,8703.79
5472,46,2887.76
5473,85,7927.3
5474,44,8350.08
5475,13,9611.25
5476,36,9451.97
5477,6,9961.36
5478,50,2574.26
5479,96,1822.02
5480,103,1609.17
5481,198,6891.92
5482,145,4935.13
5483,104,351.04
5484,150,7941.42
5485,72,1176.8
5486,130,3386.46
5487,152,4112.92
5488,21,2106.96
5489,122,8941.11
5490,157,5265.02
5491,7,8699.15
5492,105,1336.28
5493,133,2679.09
5494,145,595.89
5495,75,6650.82
5496,61,8718.31
5497,32,3552.46
5498,109,8275.27
5499,124,4563.8
5500,99,5733.7
5501,167,6518.26
5502,189,8210.25
5503,83,9096.81
5504,165,4114.2
5505,138,2526.28
5506,5,8114.25
5507,188,704.93
5508,6,7602.02
5509,109,5263.11
5510,62,1956.03
5511,152,6457.53
5512,187,480.57
5513,143,601.36
5514,175,3811.65
5515,75,5674.44
5516,23,1991.87
5517,114,5605.35
5518,191,7254.59
5519,15,4329.86
5520,148,3595.44
5521,97,582.62
5522,79,8329.91
5523,176,7453.95
5524,198,663.44
5525,6,1645.1
5526,180,7610.55
5527,100,1588.77
5528,39,8016.01
5529,149,5202.49
5530,50,1207.76
5531,82,3063.71
5532,195,2536.78
5533,188,2499.82
5534,197,6010.05
5535,68,7530.08
5536,162,780.89
5537,186,171.3
5538,25,269.65
5539,39,311.14
5540,180,239.93
5541,92,6661.57
5542,150,8037.83
5543,31,5724.57
5544,23,3934.68
5545,134,8705.35
5546,41,4219.83
5547,91,1726.98
5548,135,7702.26
5549,18,208.43
5550,144,8978.96
5551,109,5188.35
5552,159,1775
5553,76,9910.83
5554,198,4431.93
5555,125,836.01
5556,55,1588.82
5557,198,6653.86
5558,26,6792.64
5559,50,6484.43
5560,40,8194.71
5561,56,7395.63
5562,83,3999.27
5563,84,3015.96
5564,160,5050.6
5565,189,7524.5
5566,56,7683.84
5567,128,9715.05
5568,131,6259.96
5569,137,7544.38
5570,3,1604.58
5571,82,9523.13
5572,147,3110.67
5573,91,2807.06
5574,113,4632.59
5575,76,9134.96
5576,33,5713.05
5577,104,1557.58
5578,58,8938.22
5579,29,3181.57
5580,117,9136.34
5581,38,7047.7
5582,117,8486.58
5583,85,7637.7
5584,36,5745.37
5585,182,6193.92
5586,6,6071.5
5587,31,8869.22
5588,31,5966.15
5589,199,2630.14
5590,103,6471.49
5591,21,7993.26
5592,12,7593.96
5593,108,2716.32
5594,116,3174.02
5595,24,6385.13
5596,10,1689.06
5597,67,7612.64
5598,191,8775.66
5599,34,1387.25
5600,114,245.66
5601,162,1802.02
5602,29,529.52
5603,124,9782.25
5604,6,9989.42
5605,169,3530.75
5606,193,3490.12
5607,145,4914.41
5608,34,6295.14
5609,158,5139.66
5610,51,4217.32
5611,103,4320.95
5612,84,1411.63
5613,7,8879.87
5614,122,3321.59
5615,104,3487.65
5616,170,5917.99
5617,49,5139.59
5618,30,705.04
5619,24,720.76
5620,198,7926.92
5621,111,7040.6
5622,116,7511.98
5623,105,1728.92
5624,43,2191.17
5625,14,4993.51
5626,5,4700.75
5627,97,9320.99
5628,131,6900.47
5629,167,9196.82
5630,166,9749.27
5631,82,9725.51
5632,19,1113.17
5633,158,9410.46
5634,44,9325.06
5635,191,7951.92
5636,94,8906.6
5637,112,6350.62
5638,104,1644.51
5639,100,2926.7
5640,72,2897
5641,49,7859.79
5642,107,3104.26
5643,125,9495.83
5644,198,9926.38
5645,179,5174.72
5646,114,3006.72
5647,145,214.06
5648,51,8471.53
5649,19,3944.52
5650,163,6045.84
5651,180,4296.93
5652,35,5791.78
5653,180,9698.58
5654,133,1261.88
5655,29,853.25
5656,40,9290.67
5657,192,8345.34
5658,109,9105.24
5659,85,3341.87
5660,151,8673.14
5661,18,2131.67
5662,146,5640.88
5663,160,3991.07
5664,40,1363.14
5665,150,6555.46
5666,161,817.66
5667,190,1826.9
5668,14,3018.2
5669,25,6726.75
5670,91,1044.05
5671,113,4656.68
5672,137,9628.1
5673,188,6970.35
5674,22,7911.95
5675,161,9493.5
5676,159,5009.6
5677,126,2912.09
5678,24,2828.54
5679,118,5399.21
5680,148,8114.05
5681,57,8070.51
5682,182,1268.36
5683,189,1148.21
5684,184,6226.54
5685,176,746.7
5686,110,4382.56
5687,184,4690.04
5688,194,1553.41
5689,61,5280.94
5690,124,8789.34
5691,65,1720.59
5692,41,271.22
5693,157,9987.98
5694,192,4163.53
5695,99,5928.51
5696,115,348.92
5697,45,2685.55
5698,52,8241.36
5699,138,1846.7
5700,94,4491.03
5701,126,3849.95
5702,103,8277.46
5703,75,4171.2
5704,47,1092.9
5705,171,7551.94
5706,55,8755.95
5707,118,3221.37
5708,21,5888.29
5709,30,2912.48
5710,29,4538.02
5711,72,2131.3
5712,34,4874.97
5713,85,4313.08
5714,145,5503.36
5715,27,2508.33
5716,25,1053.59
5717,73,5536.68
5718,33,6740.08
5719,19,8028.19
5720,80,1763.44
5721,85,4645.81
5722,76,7124.56
5723,10,409.72
5724,178,3701.49
5725,69,1293.74
5726,32,3258.14
5727,159,4016.69
5728,193,9167.65
5729,62,7100.58
5730,172,8662.92
5731,196,1140.78
5732,47,6566.44
5733,55,7088.5
5734,126,5657.04
5735,66,9890.85
5736,134,8384.27
5737,198,535.49
5738,152,5207.61
5739,48,8717.49
5740,97,4457.72
5741,115,9961.62
5742,60,9593.95
5743,68,4817.25
5744,27,130.41
5745,105,5460.02
5746,59,9948.05
5747,31,4002.29
5748,50,4208.01
5749,87,8509.44
5750,26,9684.7
5751,114,7519.7
5752,103,4348.47
5753,73,3977.49
5754,145,351.12
